trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct,ts0_posterior_ignore,ts0_posterior_single,ts0_posterior_optimal,smoothed_ts0_ignore,smoothed_ts0_single,smoothed_ts0_optimal,smoothed_context
337,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.45679497718811035,1,"(1, 2)",337,1,False,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.015099387490493998,0.1610242422671958,0.028943796110555385,0.05240044986224618,0.41686895131046553
338,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.8590579032897949,1,"(1, 3)",338,1,False,False,True,False,True,False,0.6078481866369821,0.14692208625455871,0.16363899990623826,0.384436214452089,0.08793294118255705,0.10801972488424222,0.15843447565523272
339,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.8865690231323242,1,"(1, 2)",339,1,False,False,False,True,True,True,0.10052719154610551,0.012265722271562569,0.03246610654591377,0.24248170299909724,0.05009933172705981,0.07024291571507799,0.32921723782761636
340,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6886439323425293,0,"(1, 3)",340,0,False,True,True,False,True,True,0.7883199905594676,0.29268146624944924,0.3492775406924715,0.5154008467792824,0.17139039898825453,0.20976022820377477,0.014608618913808158
341,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.6204180717468262,1,"(1, 2)",341,1,False,True,False,True,True,True,0.21168000944053236,0.028971227448835405,0.14102162940044768,0.3635404281099074,0.10018081321854497,0.1753909288021112,0.1573043094569041
342,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.4626920223236084,0,"(1, 3)",342,0,False,True,True,False,True,True,0.7883199905594676,0.29268146624944924,0.501700504731994,0.5759302093346874,0.19643113973399712,0.3385457167670526,-0.07134784527154797
343,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.7408630847930908,0,"(0, 3)",343,0,False,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.7892266190591796,0.6821250999470775,0.24455630299172318,0.5638861679131161,-0.185673922635774
344,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.0517687797546387,0,"(1, 2)",344,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.8084419724333913,0.6449866432920298,0.19573919462314093,0.6861640701732536,-0.14283696131788703
345,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.5393059253692627,0,"(0, 2)",345,0,False,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9634821508430362,0.7722297258729621,0.34713909844343593,0.8248231105081449,-0.3214184806589435
346,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5882351398468018,0,"(1, 3)",346,0,False,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9836863416416494,0.8358512671634283,0.4228390503535835,0.9042547260748972,-0.41070924032947176
347,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7844431400299072,0,"(0, 2)",347,0,False,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.9240173121209053,0.7218497269002052,0.2848805683040711,0.9141360190979013,-0.2553546201647359
348,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.8029239177703857,0,"(0, 3)",348,0,True,False,True,False,False,True,0.9555504531417355,0.7048930425445474,0.9911664292093295,0.8387000900209703,0.4948868054243093,0.9526512241536154,-0.477677310082368
349,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,0,0.43913698196411133,0,"(0, 3)",349,0,True,False,True,False,False,True,0.981006551342516,0.9978533752089411,0.9976838803875677,0.9098533206817432,0.7463700903166253,0.9751675522705916,-0.688838655041184
350,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.6576271057128906,0,"(0, 3)",350,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9318258454669323,0.7588507536593627,0.8397408901721866,0.9534966988687619,-0.39441932752059206
351,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.453902006149292,0,"(0, 3)",351,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.8945146486904604,0.6833494701481724,0.8864262900999673,0.9240056737796112,-0.24720966376029607
352,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6655001640319824,0,"(1, 2)",352,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9427688603377468,0.73583473035382,0.9287275313255658,0.9333872670586789,-0.27360483188014806
353,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.130842924118042,0,"(1, 3)",353,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9008162233153072,0.6718414584954011,0.9309196106766569,0.9171017451869931,-0.18680241594007407
354,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.5047030448913574,0,"(1, 2)",354,0,True,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.8764305215725042,0.6398448225661917,0.9320156503522024,0.8967661333797486,-0.14340120797003708
355,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.7121081352233887,0,"(1, 2)",355,0,True,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9885855510240172,0.7976976378539635,0.9634368238215933,0.9426758422018829,-0.4217006039850186
356,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.1131250858306885,0,"(0, 3)",356,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9681537411821267,0.7930088142067155,0.9672327981863789,0.9554147916920048,-0.36085030199250934
357,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.49611902236938477,0,"(0, 3)",357,0,True,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9629018505429053,0.7906644023830915,0.9691307853687716,0.959158321117455,-0.3304251509962547
358,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.6017580032348633,0,"(1, 3)",358,0,False,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9123026666382987,0.6992562945100369,0.9511212376982598,0.9357304938778769,-0.2152125754981274
359,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.733281135559082,1,"(0, 2)",359,1,False,True,False,True,True,True,0.21168000944053236,0.7073185337505506,0.5670144680441012,0.4554681519752846,0.8292198857244053,0.751372480960989,0.04239371225093633
360,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.4391288757324219,1,"(0, 2)",360,1,True,False,False,True,False,True,0.044449546858264494,0.2951069574554525,0.05454403439959261,0.24995884941677454,0.5621634215899289,0.4029582576802908,0.37119685612546816
361,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.78507399559021,1,"(0, 2)",361,1,True,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.09764270632071133,0.32105533138989617,0.31452586578109043,0.2503004820005011,0.23559842806273412
362,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8680717945098877,1,"(0, 3)",362,1,False,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.12266273465362484,0.356603572376457,0.1907070878766712,0.18648160832706295,0.1677992140313671
363,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.832097053527832,1,"(0, 2)",363,1,False,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.026872739159881788,0.22856538196128126,0.10148640507411688,0.10667717374347237,0.33389960701568355
364,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.5528898239135742,1,"(0, 3)",364,1,True,False,False,False,False,False,0.044449546858264494,0.005142002709015806,0.006392280514391111,0.13650746440977288,0.053314203891566346,0.05653472712893174,0.5169498035078417
365,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5917880535125732,1,"(0, 3)",365,1,False,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.00543424550570381,0.09047850563401869,0.029228103300291075,0.030984486317317775,0.6084749017539208
366,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.7450969219207764,0,"(1, 2)",366,0,False,True,True,False,True,True,0.7883199905594676,0.29268146624944924,0.3025891822840261,0.43939924809674313,0.16095478477487016,0.16678683430067193,0.1542374508769604
367,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6564991474151611,0,"(1, 3)",367,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.6594291089780377,0.6138596193281054,0.22681812551215969,0.41310797163935487,-0.07288127456151983
368,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.7,2,0.6777431964874268,0,"(1, 2)",368,0,False,False,False,True,True,False,0.044449546858264494,0.005142002709015806,0.07267942662997204,0.32915458309318496,0.11598006411058774,0.24289369913466347,0.31355936271924006
369,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,1.1006269454956055,0,"(1, 3)",369,0,False,False,True,False,True,True,0.8994728084538944,0.498539002263731,0.6269780241742338,0.6143136957735397,0.3072595331871594,0.43493586165444864,-0.09322031864037997
370,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.6427888870239258,0,"(1, 2)",370,0,True,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.7006382527405861,0.6110809412052609,0.22709080972085904,0.5677870571975174,-0.09661015932019003
371,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.468019962310791,0,"(0, 2)",371,0,False,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.878723667976366,0.6997004658823642,0.25988613798515414,0.7232553625869418,-0.19830507966009503
372,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.4754769802093506,0,"(0, 3)",372,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.9381876132969402,0.7440102282209159,0.2762838021173017,0.830721487941941,-0.24915253983004754
373,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,1.30513596534729,0,"(1, 3)",373,0,False,False,False,True,True,False,0.39215181336301785,0.06688830997225197,0.7859436684691679,0.5680810207919669,0.17158605604477684,0.8083325782055544,-0.07457626991502372
374,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.8791408538818359,0,"(0, 2)",374,0,False,False,True,False,True,True,0.8994728084538944,0.498539002263731,0.9600629874307859,0.7337769146229307,0.33506252915425394,0.8841977828181702,-0.2872881349575119
375,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.7043139934539795,0,"(1, 3)",375,0,False,False,True,False,False,True,0.9555504531417355,0.7048930425445474,0.9929787113523898,0.8446636838823331,0.5199777858494007,0.93858824708528,-0.493644067478756
376,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.43000292778015137,0,"(1, 3)",376,0,True,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9692652021118524,0.8164918372209004,0.7455032792002826,0.9539267245985662,-0.396822033739378
377,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.5529499053955078,0,"(0, 3)",377,0,False,False,True,False,False,True,0.6078481866369821,0.933111690027748,0.9159045686911198,0.7121700119289412,0.8393074846140153,0.934915646644843,-0.24841101686968906
378,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,1,0.5083820819854736,0,"(1, 3)",378,0,False,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.9907421955303098,0.8338602325353384,0.9170827409524998,0.9628289210875765,-0.47420550843484455
379,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,2,0.7897329330444336,0,"(0, 2)",379,0,False,False,False,True,True,False,0.10052719154610551,0.501460997736269,0.4815415606001914,0.4671937120407219,0.7092718693443844,0.7221852408438839,0.012897245782577726
380,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,2,1.22086501121521,0,"(1, 2)",380,0,True,False,False,True,False,False,0.8994728084538944,0.9877342777284374,0.8940028144891501,0.6833332602473081,0.8485030735364109,0.808094027666517,-0.24355137710871114
381,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.7143049240112305,0,"(1, 2)",381,0,False,False,True,False,True,True,0.8994728084538944,0.9877342777284374,0.9752906746736303,0.7914030343506013,0.9181186756324241,0.8916923511700736,-0.37177568855435555
382,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.0475850105285645,0,"(0, 2)",382,0,False,False,True,False,False,True,0.7883199905594676,0.9710287725511645,0.9647520050699274,0.7898615124550344,0.9445737240917943,0.9282221781200005,-0.33588784427717777
383,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.5361990928649902,0,"(1, 3)",383,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9838310813136806,0.8446671604544644,0.9661540009101158,0.9560266297168405,-0.4179439221385889
384,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.6027538776397705,0,"(0, 2)",384,0,False,False,False,True,True,False,0.39215181336301785,0.8530779137454413,0.835184826961886,0.6184094869087411,0.9096159573277786,0.8956057283393632,-0.1589719610692944
385,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.44235801696777344,0,"(1, 2)",385,0,True,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.681268249987191,0.5052806501358795,0.8813469355366099,0.7884369891632772,-0.029485980534647155
386,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.40466904640197754,0,"(0, 3)",386,0,False,False,False,True,False,False,0.39215181336301785,0.8530779137454413,0.5396466374760294,0.4487162317494487,0.8672124246410255,0.6640418133196533,0.03525700973267647
387,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.61403489112854,0,"(1, 3)",387,0,False,False,True,False,True,True,0.8994728084538944,0.9877342777284374,0.9103911613146214,0.6740945201016716,0.9274733511847315,0.7872164873171373,-0.23237149513366176
388,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,1.0193610191345215,0,"(1, 2)",388,0,False,False,False,True,True,False,0.21168000944053236,0.7073185337505506,0.5643632154251548,0.44288726477110196,0.8173959424676411,0.675789851371146,0.03381425243316914
389,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.9051060676574707,0,"(0, 3)",389,0,False,False,False,True,False,False,0.21168000944053236,0.7073185337505506,0.24821906298624294,0.32728363710581715,0.762357238109096,0.4620044571786945,0.1669071262165846
390,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.670706033706665,0,"(0, 2)",390,0,False,False,True,False,True,True,0.7883199905594676,0.9710287725511645,0.6131889308392416,0.5578018138326424,0.8666930053301303,0.537596694008968,-0.06654643689170772
391,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,0,0.6560101509094238,0,"(0, 3)",391,0,True,False,True,False,False,True,0.9555504531417355,0.9948579972909842,0.968755746521309,0.756676133487189,0.9307755013105572,0.7531762202651385,-0.3832732184458539
392,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,1,0.6180548667907715,0,"(1, 3)",392,0,False,False,True,False,False,True,0.8994728084538944,0.9877342777284374,0.9842855093878394,0.8280744709705417,0.9592548895194972,0.868730864826489,-0.4416366092229269
393,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.8747799396514893,1,"(0, 2)",393,1,False,True,False,True,True,True,0.044449546858264494,0.2951069574554525,0.2683138389432109,0.4362620089144031,0.6271809234874749,0.5685223518848499,0.12918169538853652
394,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.5898678302764893,1,"(1, 2)",394,1,True,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.1097505030683119,0.32397100917746774,0.32807607546815515,0.3391364274765809,0.21459084769426828
395,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.4223179817199707,1,"(0, 2)",395,1,True,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.02519119121586604,0.21224910036178662,0.17017089886985887,0.18216380934622348,0.35729542384713414
396,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.46970510482788086,1,"(1, 2)",396,1,False,False,False,False,False,False,0.21168000944053236,0.028971227448835405,0.035372378856224296,0.2119645549011595,0.09957106315934713,0.10876809410122389,0.3286477119235671
397,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.026548147201538,1,"(0, 3)",397,1,True,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.03801854346998853,0.21182228217084592,0.06427114530409127,0.0733933187856062,0.3143238559617836
398,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.4184279441833496,1,"(0, 2)",398,1,False,False,False,False,False,False,0.6078481866369821,0.14692208625455871,0.18861729680069345,0.409835234403914,0.105596615779325,0.13100530779314984,0.10716192798089175
399,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.8092551231384277,1,"(0, 3)",399,1,False,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.015340739981490614,0.22714239063108926,0.055369309244170405,0.07317302388732022,0.40358096399044585
400,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5585641860961914,1,"(0, 2)",400,1,True,False,False,False,False,False,0.044449546858264494,0.005142002709015806,0.00584871305196148,0.13579596874467686,0.030255655976593104,0.03951086846964085,0.5517904819952228
401,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.7046759128570557,1,"(0, 2)",401,1,False,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.012898463991634362,0.11816158014539119,0.021260689124077838,0.026204666230637608,0.5258952409976114
402,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.8436601161956787,1,"(0, 2)",402,1,False,False,True,False,True,False,0.6078481866369821,0.14692208625455871,0.16121534055642028,0.36300488339118664,0.08409138768931827,0.09371000339352895,0.21294762049880567
403,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,1.20582914352417,1,"(0, 3)",403,1,False,False,False,True,True,True,0.21168000944053236,0.028971227448835405,0.07385331296793617,0.2873424464158595,0.05653130756907684,0.08378165818073255,0.25647381024940286
404,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.44846200942993164,1,"(0, 3)",404,1,True,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.04834232841615091,0.2495112279281959,0.04275126750895612,0.06606199329844173,0.27823690512470145
405,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.4192178249359131,1,"(0, 3)",405,1,True,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.041440352018307265,0.23059561868436412,0.03586124747889576,0.053751172658374494,0.28911845256235075
406,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.7872350215911865,1,"(0, 2)",406,1,False,False,False,False,False,False,0.6078481866369821,0.14692208625455871,0.19230625829643047,0.41922190266067316,0.09139166686672724,0.12302871547740249,0.09455922628117533
407,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,3,0.8174810409545898,1,"(1, 3)",407,1,False,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.08370514086868436,0.31545095605060275,0.06018144715778132,0.10336692817304342,0.19727961314058767
408,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,1.188770055770874,1,"(0, 3)",408,1,True,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.00923725231634265,0.1799502514544336,0.03266172493339856,0.056302090244693036,0.4486398065702938
409,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.0821199417114258,1,"(0, 2)",409,1,False,False,True,False,True,False,0.7883199905594676,0.29268146624944924,0.30941483629020355,0.48413512100695055,0.1626715955914239,0.18285846326744828,0.07431990328514687
410,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,1.186621904373169,1,"(1, 3)",410,1,False,False,True,False,False,False,0.39215181336301785,0.06688830997225197,0.25574896354798865,0.4381434671849842,0.11477995278183795,0.21930371340771848,0.08715995164257348
411,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.4959230422973633,1,"(1, 3)",411,1,True,False,True,False,False,False,0.6078481866369821,0.14692208625455871,0.4043877725316913,0.5229958269109831,0.13085101951819833,0.3118457429697049,-0.0064200241787133044
412,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.9542160034179688,1,"(1, 3)",412,1,False,False,False,True,True,True,0.044449546858264494,0.005142002709015806,0.03304400685575514,0.2837226868846238,0.06799651111360706,0.17244487491273003,0.3467899879106433
414,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.9749648571014404,0,"(0, 2)",414,0,False,True,True,False,True,True,0.8994728084538944,0.498539002263731,0.5642744643317046,0.5915977476692591,0.28326775668866905,0.36835966962221733,-0.07660500604467835
415,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.7582969665527344,0,"(0, 3)",415,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9166585152886944,0.7455352780615767,0.3909033794762,0.6425090924554558,-0.2883025030223392
416,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.43213510513305664,0,"(0, 2)",416,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.9490307796119348,0.7669276343105221,0.34179242286282463,0.7957699360336954,-0.2941512515111696
417,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,0.43271899223327637,0,"(0, 2)",417,0,True,False,True,False,False,True,0.7883199905594676,0.29268146624944924,0.9578595543225068,0.7776238124349948,0.31723694455613693,0.8768147451781011,-0.2970756257555848
418,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.3852550983428955,0,"(0, 2)",418,0,True,False,True,False,False,True,0.6078481866369821,0.14692208625455871,0.9094388311889726,0.6927359995359885,0.23207951540534782,0.8931267881835369,-0.19853781287779246
419,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.4930129051208496,0,"(0, 3)",419,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9772405017405079,0.7961044039949414,0.3653092588345394,0.9351836449620223,-0.34926890643889624
420,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,0,0.5166630744934082,0,"(0, 3)",420,0,True,False,True,False,False,True,0.8994728084538944,0.498539002263731,0.9852389876788573,0.847788606224418,0.4319241305491352,0.9602113163204398,-0.42463445321944815
421,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.9760689735412598,1,"(0, 2)",421,1,False,True,False,True,True,True,0.10052719154610551,0.012265722271562569,0.4702890677501803,0.4741578988852617,0.2220949264103489,0.71525019203531,0.037682773390275925
422,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.47455787658691406,1,"(0, 2)",422,1,True,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.09224493050282914,0.2873425452156836,0.11718032434095572,0.4037475612690696,0.26884138669513796
423,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.7637710571289062,1,"(1, 2)",423,1,True,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.1194934277760951,0.3397471792893507,0.09203431715660385,0.26162049452258235,0.18442069334756903
424,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.7148318290710449,1,"(1, 2)",424,1,True,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.01118436459048101,0.19209836307380762,0.04858815993280983,0.13640242955653167,0.4422103466737845
425,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.663532018661499,1,"(1, 3)",425,1,False,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.013480779361222299,0.14631277730995657,0.0304269411021862,0.07494160445887699,0.4711051733368923
426,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.40113282203674316,1,"(1, 3)",426,1,True,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.07439715133575182,0.2692322953364872,0.048657625537219085,0.0746693778973144,0.2855525866684462
427,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.8926451206207275,1,"(1, 2)",427,1,True,False,False,False,False,False,0.6078481866369821,0.14692208625455871,0.2273132447626152,0.43854024098673466,0.0977898558958889,0.1509913113299648,0.09277629333422305
428,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,3,0.7405829429626465,1,"(0, 3)",428,1,True,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.04202000535262499,0.2695337162664201,0.055027789083725735,0.09650565834129489,0.29638814666711155
429,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,3,0.5382819175720215,1,"(1, 3)",429,1,True,False,False,True,False,True,0.044449546858264494,0.005142002709015806,0.007122906857137267,0.1569916315623423,0.03008489589637077,0.051814282599216076,0.49819407333355575
430,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5239560604095459,1,"(0, 2)",430,1,False,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.07084835415937386,0.2745717224626801,0.04848660293431137,0.061331318379294966,0.2990970366667779
431,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5223419666290283,1,"(0, 3)",431,1,False,False,False,True,False,True,0.39215181336301785,0.06688830997225197,0.10703160222062116,0.333361767912849,0.05768745645328167,0.08418146029995807,0.199548518333389
432,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.5,1,0.7750341892242432,1,"(1, 3)",432,1,False,False,True,False,True,False,0.8994728084538944,0.498539002263731,0.6709952777756655,0.6164172881833717,0.27811322935850635,0.3775883690378118,-0.1502257408333055
433,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,1,0.6464271545410156,0,"(1, 2)",433,0,True,True,True,False,False,True,0.7883199905594676,0.29268146624944924,0.8671871704450738,0.7023686393714197,0.2853973478039778,0.6223877697414428,-0.2251128704166528
434,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,2,0.7988369464874268,1,"(0, 2)",434,1,False,True,False,True,True,True,0.044449546858264494,0.005142002709015806,0.1518383360181508,0.3734090931148421,0.1452696752564968,0.3871130528797968,0.23744356479167358
435,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.7948489189147949,1,"(1, 2)",435,1,True,False,False,True,False,True,0.21168000944053236,0.028971227448835405,0.07096597353498152,0.29254455127768725,0.0871204513526661,0.22903951320738916,0.26872178239583683
436,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,2,0.4576268196105957,1,"(1, 2)",436,1,True,False,False,True,False,True,0.10052719154610551,0.012265722271562569,0.020355880148506145,0.19653587141189638,0.04969308681211434,0.12469769667794765,0.3843608911979184
437,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,1.005453109741211,1,"(1, 3)",437,1,False,False,False,True,False,True,0.6078481866369821,0.14692208625455871,0.16940960262375787,0.4021920290244393,0.09830758653333653,0.14705364965085277,0.14218044559895915
