trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
78,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,k,0.583855152130127,0,"(1, 3)",78,1,True,False,False,False,False
79,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.6124849319458008,0,"(0, 3)",79,1,True,False,False,False,False
80,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.7054970264434814,0,"(0, 2)",80,1,False,False,False,False,False
81,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,k,0.6461749076843262,0,"(1, 3)",81,1,False,False,False,False,False
82,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,k,1.2700729370117188,0,"(0, 3)",82,1,True,False,False,False,False
83,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.5483019351959229,0,"(1, 3)",83,1,True,False,False,False,False
84,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.4450700283050537,0,"(0, 2)",84,1,False,False,False,False,False
85,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.53684401512146,0,"(1, 3)",85,1,False,False,False,False,False
86,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.6575570106506348,0,"(1, 3)",86,1,True,False,False,False,False
87,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,j,0.8362610340118408,0,"(1, 2)",87,1,False,False,False,False,False
88,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.5132818222045898,0,"(1, 3)",88,1,False,False,False,False,False
89,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.4900360107421875,0,"(0, 2)",89,1,False,False,False,False,False
90,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.7148449420928955,0,"(1, 3)",90,1,False,False,False,False,False
91,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,1.092120885848999,0,"(0, 3)",91,1,False,False,False,False,False
92,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.6841349601745605,0,"(1, 2)",92,1,False,False,False,False,False
93,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.5611720085144043,0,"(1, 3)",93,1,False,False,False,False,False
