trial_count,FBDuration,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,subj_switch,correct
367,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.6055119037628174,1,"(1, 2)",367,0,False,False,True,False,False,True
368,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,1,0.5578489303588867,1,"(1, 3)",368,0,True,False,True,False,False,True
369,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,0,0.41321396827697754,1,"(0, 2)",369,0,False,False,True,False,False,True
370,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,0,0.38227105140686035,1,"(0, 2)",370,0,True,False,True,False,False,True
371,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,0.4722859859466553,1,"(1, 2)",371,0,False,False,True,False,False,True
372,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,1,1.1885991096496582,0,"(0, 3)",372,1,True,True,False,False,True,False
373,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,2,0.870581865310669,0,"(0, 2)",373,1,False,False,False,True,False,True
374,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,0.8723719120025635,0,"(1, 2)",374,1,False,False,False,False,False,False
375,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,1.1295239925384521,0,"(1, 2)",375,1,False,False,False,True,False,True
376,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.7018129825592041,0,"(1, 3)",376,1,False,False,False,True,False,True
377,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,2,0.4913599491119385,0,"(0, 2)",377,1,False,False,False,True,False,True
378,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.5698339939117432,0,"(1, 2)",378,1,True,False,False,True,False,True
379,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,2,0.5813097953796387,0,"(0, 2)",379,1,True,False,False,True,False,True
380,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",1.0,1,1.367300033569336,1,"(1, 2)",380,0,False,True,True,False,True,True
381,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,3,1.0694971084594727,1,"(1, 3)",381,0,False,False,False,True,True,False
382,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,1,0.8113420009613037,1,"(1, 2)",382,0,False,False,True,False,True,True
383,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,0,0.8285250663757324,1,"(0, 3)",383,0,False,False,True,False,False,True
384,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,3,1.0184729099273682,0,"(1, 3)",384,1,False,True,False,True,True,True
385,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.8126859664916992,0,"(0, 3)",385,1,True,False,False,True,False,True
386,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,3,0.6348600387573242,0,"(0, 3)",386,1,True,False,False,True,False,True
387,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,2,0.47615885734558105,0,"(0, 2)",387,1,False,False,False,True,False,True
388,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.49819016456604004,0,"(0, 3)",388,1,False,False,False,True,False,True
389,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.4940659999847412,0,"(0, 2)",389,1,False,False,False,True,False,True
390,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,3,0.5192451477050781,0,"(1, 3)",390,1,False,False,False,True,False,True
391,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,0,0.7662739753723145,0,"(0, 2)",391,1,False,False,True,False,True,False
392,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,0,1.2955219745635986,0,"(0, 3)",392,1,True,False,True,False,False,False
393,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.7644131183624268,0,"(0, 2)",393,1,True,False,True,False,False,False
394,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,0,0.6337840557098389,0,"(0, 2)",394,1,True,False,True,False,False,False
395,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,2,0.9320859909057617,0,"(0, 2)",395,1,False,False,False,True,True,True
396,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6935019493103027,0,"(0, 2)",396,1,True,False,False,True,False,True
397,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,2,0.6451189517974854,0,"(1, 2)",397,1,True,False,False,True,False,True
398,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,3,0.7721719741821289,0,"(1, 3)",398,1,False,False,False,True,False,True
399,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,3,0.9788010120391846,0,"(1, 3)",399,1,True,False,False,True,False,True
400,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.7000000000000001,3,0.6414079666137695,0,"(0, 3)",400,1,True,False,False,True,False,True
